time,open,high,low,close,Buy Signal,Sell Signal,Volume,Volume MA
1486857600,1011.01,1019,975.1,1008.88,NaN,NaN,14017.24009784,27616.16556239801
1487116800,1008.88,1064.99,1000.97,1055.46,NaN,NaN,15189.620171310002,27934.302775691514
1487376000,1055.75,1089.99,1039.07,1084,NaN,NaN,10427.40581989,27176.652480362012
1487635200,1084,1193.92,1077,1188.11,NaN,NaN,31800.348397810005,27406.10390412851
1487894400,1183.53,1220,1091.1,1179.05,NaN,NaN,29432.883158319997,27728.829529215513
1488153600,1180.46,1231,1169,1226.39,NaN,NaN,18249.695707860003,27502.892543565016
1488412800,1228,1298,1215,1260,NaN,NaN,20363.447865039998,27315.683318614017
1488672000,1260,1285,1175.97,1233.05,NaN,NaN,21739.23639363,24196.01448845852
1488931200,1233.86,1350,975,1116.97,NaN,NaN,54644.661413990005,25025.50809716702
1489190400,1111.55,1249.02,1106.51,1242.46,NaN,NaN,18963.297970749998,22881.50670883302
1489449600,1242.46,1260,1130,1172.62,NaN,NaN,24743.529743040002,23005.34784657252
1489708800,1172,1173.23,944.36,1017.97,NaN,NaN,48215.44799858,23935.12840723852
1489968000,1012.88,1117.9,988,1037.56,NaN,NaN,32973.48413603,24403.916509185023
1490227200,1037.6,1054.4,891.33,956.02,NaN,NaN,35484.133701650004,25173.433564672523
1490486400,956.02,1068.26,937.52,1043.99,NaN,NaN,26815.52189123,25748.73430047702
1490745600,1042.83,1081,1008.16,1070.31,NaN,NaN,30062.35467172,26969.527580333517
1491004800,1071.34,1152,1061.64,1144.77,NaN,NaN,23891.94041976,26926.206257873517
1491264000,1146.42,1201.37,1111,1190.85,NaN,NaN,22144.13824406,26981.662726694514
1491523200,1190.72,1216.87,1166.66,1206.2,NaN,NaN,12986.07645089,26625.743464217016
1491782400,1205.2,1229,1195,1212.17,NaN,NaN,10636.29864565,25139.038144952516
1492041600,1212.16,1219.45,1141,1173.45,NaN,NaN,17931.08202962,25334.730241541514
1492300800,1171,1210,1150,1202.58,NaN,NaN,11797.30656703,25165.11456132752
1492560000,1202.59,1252.32,1190,1243.61,NaN,NaN,17073.88881939,25497.43871130252
1492819200,1243.6,1254,1199,1253.58,NaN,NaN,9845.16372524,24399.679477674017
1493078400,1253.57,1342.02,1251.07,1331.53,NaN,NaN,20638.08822079,23959.939730797516
1493337600,1331,1356,1299,1350.21,NaN,NaN,15709.48606795,23832.92924880202
1493596800,1348.88,1516.04,1341.22,1503.22,NaN,NaN,28632.3520116,24246.37445613002
1493856000,1503.25,1623.01,1444.94,1558.02,NaN,NaN,43097.75194294,25314.300233595517
1494115200,1554.04,1760.4,1525,1720.28,NaN,NaN,43812.47834005,24772.69107989852
1494374400,1720.26,1892,1650,1691.51,NaN,NaN,43160.807800890005,25982.566571405518
1494633600,1690.33,1815,1601.46,1705.48,NaN,NaN,28749.995697849998,26182.88986914602
1494892800,1706.07,1881.8,1641.22,1878.99,NaN,NaN,46369.36605719999,26090.585772077022
1495152000,1879,2063.11,1874.99,2017.55,NaN,NaN,33385.21503368,26111.17231695952
1495411200,2017.55,2481.75,2001,2420.29,NaN,NaN,52728.52484288,26973.391874021025
1495670400,2420.29,2760.1,1850,2042,NaN,NaN,87646.22292903,30014.926925911022
1495929600,2042.89,2350,2041.48,2203.51,NaN,NaN,41501.61985316,30586.89018498302
1496188800,2201.7,2489,2154.28,2488.94,NaN,NaN,47236.20083698,31754.103205844025
1496448000,2488.94,2699.35,2445,2698,NaN,NaN,31966.04591706,32245.198589494026
1496707200,2698,2933,2612.5,2806,NaN,NaN,57190.81195305,34455.435364602024
1496966400,2805.46,2967.46,2780.43,2954.22,NaN,NaN,24521.73262146,35149.70706339252
1497225600,2954.23,2980,2320,2450,NaN,NaN,77589.1744556,38132.611684691525
1497484800,2451.42,2674.4,2120,2630,NaN,NaN,61769.167715569994,40631.20474211852
1497744000,2630.06,2783,2460.62,2740,NaN,NaN,35926.47569212,41573.83408575502
1498003200,2734.03,2789,2594.61,2685.05,NaN,NaN,34771.036488879996,42820.127723937025
1498262400,2685.05,2724.96,2315.01,2421.22,NaN,NaN,45894.06724823,44082.92667530902
1498521600,2421.21,2594.78,2291,2541.59,NaN,NaN,39571.75612284,45276.04017805352
1498780800,2538.41,2564.58,2374.34,2504.37,NaN,NaN,26465.649135760003,45167.70503426152
1499040000,2504.81,2639.47,2472.68,2602.9,NaN,NaN,32194.48335344,44622.541604786515
1499299200,2602.9,2614,2462,2550.07,NaN,NaN,23214.81185352,43592.65828046002
1499558400,2550.13,2564.65,2242.62,2305.98,NaN,NaN,39548.730484169995,43412.05441462402
1499817600,2301.55,2425.16,2140,2213.37,NaN,NaN,34062.66394869,43677.687827166024
1500076800,2209.44,2229.97,1830,2226,NaN,NaN,72019.69132335001,44960.204090473526
1500336000,2226,2938,2164,2875.03,NaN,NaN,73383.07335989,46960.09700678403
1500595200,2880,2887.45,2611.39,2749.02,NaN,NaN,44545.75645209,46550.95858724453
1500854400,2756.8,2800,2400,2524.99,NaN,NaN,49042.13737075,44620.75430933053
1501113600,2524.99,2825,2509.63,2680.56,NaN,NaN,36678.194228370005,44379.58302809103
1501372800,2681.6,2929.17,2569.69,2731,NaN,NaN,33317.573494,43683.65166094203
1501632000,2732,2877.52,2650,2855,NaN,NaN,23844.164709329998,43277.55760055553
1501891200,2851.01,3430,2848.32,3387.55,NaN,NaN,34933.16162324,42164.67508406503
1502150400,3387.54,3490,3178.72,3413.03,NaN,NaN,39153.33562626,42896.255234305034
1502409600,3410,4190,3390.67,4053.87,NaN,NaN,40168.277784210004,41025.21040073554
1502668800,4053.87,4400,3800,4378.84,NaN,NaN,52651.65950215,40569.33499006454
1502928000,4361.99,4480,3900,4099.55,NaN,NaN,47126.363340979995,41129.329372507535
1503187200,4091.99,4139.31,3600,4085,NaN,NaN,39542.78765669,41367.916930898034
1503446400,4078,4449.98,4051.94,4355.98,NaN,NaN,35461.70788259,40846.298962616034
1503705600,4348.17,4399.72,4169.01,4379.99,NaN,NaN,19179.79550248,39826.70093159804
1503964800,4385,4765.21,4336.26,4734.26,NaN,NaN,29511.090330029998,39978.97299131153
1504224000,4734.26,4979.9,4385,4606.26,NaN,NaN,43570.23787592,40547.760717435536
1504483200,4603.68,4649.23,4001.93,4605.8,NaN,NaN,62587.44912892,42516.39258120554
1504742400,4605.81,4679.97,4125.99,4308.72,NaN,NaN,42922.54128404,42685.08312119903
1505001600,4322.44,4377.65,4010,4172.56,NaN,NaN,39210.23688514,42942.46176802153
1505260800,4170.6,4179.14,2972.01,3700.01,NaN,NaN,131234.71858558,45903.21313113302
1505520000,3699.89,4122.7,3463,4101.6,NaN,NaN,52136.04548559,44840.861737418025
1505779200,4102,4119.7,3573,3617.05,NaN,NaN,44843.49942577,44855.748886102025
1506038400,3607.83,3810.25,3514,3664.22,NaN,NaN,31637.8488207,43985.534458599526
1506297600,3667.01,4226.73,3658.39,4199.29,NaN,NaN,40070.24465077,44155.13697971952
1506556800,4202.34,4349,4022.02,4326.09,NaN,NaN,29314.64253282,43954.990431660524
1506816000,4326.09,4453,4216,4315.83,NaN,NaN,27939.15666372,44159.74002938003
1507075200,4315.73,4425,4137.96,4362.95,NaN,NaN,25316.25724045,43678.89481024053
1507334400,4356.09,4865,4312.82,4764.7,NaN,NaN,27653.939087209998,43103.92498328803
1507593600,4761.67,5445,4700,5445,NaN,NaN,41449.14860411,43167.968524283024
1507852800,5444,5846.43,5380,5679.7,NaN,NaN,47781.262349829994,42924.44866666703
1508112000,5683.92,5807.11,5101.36,5582.05,NaN,NaN,37132.710049810004,42424.766002108525
1508371200,5572.64,6180,5512.06,6013.46,NaN,NaN,40386.32560166,42466.94289935702
1508630400,6010.85,6071.07,5453.01,5523.4,NaN,NaN,44850.5438133,42936.38469589252
1508889600,5518.49,5994.06,5366,5771.89,NaN,NaN,36048.451287640004,43779.81748515052
1509148800,5773.03,6316.85,5646.18,6119.99,NaN,NaN,31587.56671937,43883.64130461752
1509408000,6120,7354.1,6072.81,7030,NaN,NaN,52905.181861410005,44350.38850389202
1509667200,7030,7590,6925.22,7372.72,NaN,NaN,34418.22531304,42941.92731309802
1509926400,7373.3,7888,6922.07,7450.32,NaN,NaN,55637.11460356999,43577.65597907452
1510185600,7465.06,7490,6218,6355.13,NaN,NaN,56356.24437968001,44434.95635380152
1510444800,6355.13,6775.75,5555.55,6609,NaN,NaN,76588.25183618,41702.63301633152
1510704000,6609,7997,6609,7674.99,NaN,NaN,53856.63726413,41788.66260525853
1510963200,7675,8269.99,7431.54,8226.17,NaN,NaN,23814.045376,40737.18990277003
1511222400,8226.14,8354.46,7770,7989,NaN,NaN,29576.885440050002,40634.14173373753
1511481600,7988.96,9366.6,7876,9271.06,NaN,NaN,32922.87112288,40276.77305734303
1511740800,9278.99,11395,9250,9824.68,NaN,NaN,57919.722433359995,41707.02705237003
1512000000,9833.7,11200,9000,10872,NaN,NaN,51408.65166681,42880.50180252453
1512259200,10875.68,11850,10513.16,11677,NaN,NaN,39735.04162668,43601.44102183603
1512518400,11676.99,16666.66,11659.8,15800,NaN,NaN,70754.77278676999,45756.48270681403
1512777600,15799.87,17270,12701.05,16470,NaN,NaN,51659.17912331,46266.984232774026
1513036800,16470,17428.42,15497.69,16404.99,NaN,NaN,44064.12224934,46081.12722774952
1513296000,16404.99,19666,16337.19,18953,NaN,NaN,38508.85810024,46149.934630271026
1513555200,18953,19220,15343.04,16466.98,NaN,NaN,67379.3079197,47499.583746173026
1513814400,16466.98,17281.17,11159.93,14619,NaN,NaN,99609.05490604999,50237.50930081053
1514073600,14619,16147.87,12488,15764.44,NaN,NaN,45134.293726970005,50691.80142277704
1514332800,15764.45,16480.52,13500,14340,NaN,NaN,45706.67519702,51397.75684665954
1514592000,14351,14463.28,12050,13880,NaN,NaN,33333.09309307,50419.15240824253
1514764800,13880,15500,12801.38,15155.62,NaN,NaN,36262.70118407,50511.37620179403
1515024000,15155.62,17234.99,14192.37,17149.67,NaN,NaN,40722.93275128,49765.66710917953
1515283200,17142.43,17149.97,13900,14403.51,NaN,NaN,39222.688479439996,48908.989314167535
1515542400,14403.51,14973.07,12800,13781.41,NaN,NaN,51532.71556167,47656.21250044204
1515801600,13829.28,14619.1,13072.22,13607.04,NaN,NaN,24522.25791643,46189.49353305703
1516060800,13581.66,13607.04,9222,11247.57,NaN,NaN,102341.09303274,50115.84591589404
1516320000,11290.9,13052.12,11025.18,11558.87,NaN,NaN,35119.35122779,50392.969205281035
1516579200,11558.87,11910.78,9927.54,11400.96,NaN,NaN,45963.92895275001,51045.02209677453
1516838400,11400.98,11741.82,10263.32,11446.54,NaN,NaN,35593.51065521,49928.71150786704
1517097600,11446.54,11989.15,9731.2,9971,NaN,NaN,41034.17519233,49409.98768414304
1517356800,9971,10324,7625.25,8838.83,NaN,1,83506.11813921,51598.541509769544
1517616000,8838.29,9491.2,6600,6874.27,NaN,NaN,81863.39265908001,52153.97250338504
1517875200,6878.65,8649,5920.72,8259.76,NaN,NaN,126348.65337692,55888.44621606554
1518134400,8259.42,9090.8,7753.32,8067,NaN,NaN,45800.461638149995,55975.263185506046
1518393600,8077.25,9515,8067,9490.98,NaN,NaN,43868.86108727,56243.263334857555
1518652800,9490.98,11135.83,9350,11101,NaN,NaN,47389.58970886999,55243.77742431606
1518912000,11101,11780,10153.15,11233.41,NaN,NaN,45202.24469726,52523.43691387656
1519171200,11233.42,11275.74,9600,10166.1,NaN,NaN,56034.448810940004,53068.444668075055
1519430400,10135.2,10540.63,9260,10324.7,NaN,NaN,41166.69673238,52841.44574484306
1519689600,10329.99,11090,10150,10903.13,NaN,NaN,30380.89414202,52693.835797290565
1519948800,10917.37,11511,10774.01,11463.27,NaN,NaN,22945.93257893,52027.99736703356
1520208000,11479.68,11688,9450,9913.03,NaN,NaN,50784.60757452,52531.081108195554
1520467200,9904.52,10150,8366,8791.47,NaN,NaN,64423.18289371,53791.10582890905
1520726400,8795.04,9892,8450,9142.32,NaN,NaN,51160.03830155,53772.47196590305
1520985600,9152.07,9356.14,7682,8258.54,NaN,NaN,56077.25745611,55350.22194288706
1521244800,8258.54,8718.74,7325.37,8596.93,NaN,NaN,50992.118397340004,52782.773211117055
1521504000,8596.79,9188.1,8313.01,8704.67,NaN,NaN,38143.453316009996,52933.97831552806
1521763200,8708.52,9020,8265,8453.9,NaN,NaN,32637.67937716,52267.665836748565
1522022400,8451.12,8500,7723.03,7932.41,NaN,NaN,38516.31030323,52413.805819149566
1522281600,7932.41,7968,6550,6928.62,NaN,NaN,62819.15921652,53503.05502035907
1522540800,6926.5,7506.84,6427.16,7416.27,NaN,NaN,47760.64285864,51715.78125633056
1522800000,7415.53,7430,6510,6618.33,NaN,NaN,36152.15651365,49430.21944905907
1523059200,6627.7,7175.83,6600.99,6780.1,NaN,NaN,22139.65581077,44219.76957075157
1523318400,6782.39,8069.34,6653.21,7923.78,NaN,NaN,31338.98374414,43496.695676051066
1523577600,7923.78,8417,7753.32,8354.22,NaN,NaN,36084.31428118,43107.46833574657
1523836800,8353.43,8424.99,7806.81,8172.84,NaN,NaN,29370.95877095,42206.53678885057
1524096000,8172.83,9023.4,8074.44,8920.71,NaN,NaN,40832.776926399994,41988.06340030757
1524355200,8924.93,9737.16,8760,9648,NaN,NaN,40093.07845719,41190.99488262007
1524614400,9648.36,9755.53,8647.29,8921.43,NaN,NaN,64454.38812240001,42355.37945212107
1524873600,8916.54,9538.75,8854.47,9242.17,NaN,NaN,34584.80862712,42565.57517637607
1525132800,9243.51,9799.99,8815.91,9732.43,NaN,NaN,34384.23851705,43137.49047328207
1525392000,9737,9948.98,9375,9623.54,NaN,NaN,22884.73395123,41742.49679211756
1525651200,9621.99,9634.5,8974.62,9308.49,NaN,NaN,36403.4934552,40341.512320192065
1525910400,9308.49,9393,8208.81,8481.6,NaN,NaN,47613.83351864,40164.20208104657
1526169600,8481.72,8900.9,8286.57,8474.99,NaN,NaN,41078.39788969,39414.25910272557
1526428800,8481.99,8505.33,7929.53,8248.87,NaN,NaN,28145.45162774,38271.92576424558
1526688000,8248.99,8590,8141.08,8391.76,NaN,NaN,15226.04571964,37126.055384427076
1526947200,8403.23,8417.65,7267.24,7586.88,NaN,NaN,38383.51600906,37413.34721602207
1527206400,7579.3,7661.07,7213.09,7347.39,NaN,NaN,17276.67876865,36351.36563929308
1527465600,7348.64,7559,7026.9,7375.73,NaN,NaN,26572.21912722,34539.01863482808
1527724800,7375.64,7700,7330.22,7642,NaN,NaN,18113.80359722,33056.67667175707
1527984000,7642,7790.69,7360,7617.98,NaN,NaN,21688.16589055,32333.477140602074
1528243200,7617.98,7750,7482.61,7618.11,NaN,NaN,19279.62335075,32190.475517601073
1528502400,7618.11,7686.45,6627.7,6880.61,NaN,NaN,28516.00068344,32049.32636456607
1528761600,6880.76,6880.76,6120,6646.1,NaN,NaN,42197.56618496,32354.98895975507
1529020800,6638.8,6666.66,6333.63,6453.41,NaN,NaN,13514.65654587,31562.17384850107
1529280000,6451.03,6841.81,6381.25,6756.58,NaN,NaN,16577.6230397,30349.416154166065
1529539200,6756.6,6792.2,5940,6177.38,NaN,NaN,27967.33995502,29743.12922905757
1529798400,6169.91,6365.34,5780,6068,NaN,NaN,28864.33517149,27963.626581512064
1530057600,6073.99,6299,5774.72,6204.24,NaN,NaN,28386.59818516,27653.716059414066
1530316800,6204.01,6667.57,6190.28,6612.98,NaN,NaN,19873.23495078,26928.165881100565
1530576000,6605.46,6792.28,6413.2,6533.69,NaN,NaN,20317.12196077,26799.785281577566
1530835200,6533.69,6820,6449.76,6706.6,NaN,NaN,15446.03464703,25751.91234116907
1531094400,6706.6,6814.72,6270.84,6380,NaN,NaN,22698.37380961,24506.13935571757
1531353600,6379.13,6380,6072,6243.98,NaN,NaN,16278.496534639999,23266.144287965068
1531612800,6245.99,7468.31,6227.76,7310.71,NaN,NaN,25658.02727549,23141.773070352567
1531872000,7310.71,7696.88,7239.15,7330.84,NaN,NaN,31530.300905640004,23956.98582965257
1532131200,7330.84,7800,7212,7719.62,NaN,NaN,21730.24220664,23124.32213953157
1532390400,7712.46,8496.96,7691.14,7926,NaN,NaN,37147.351803,24117.855791249072
1532649600,7926,8299.99,7798.48,8216.74,NaN,NaN,15447.725776259998,23561.631123701074
1532908800,8216.74,8295,7440,7602.01,NaN,NaN,35186.7466572,24415.27827670007
1533168000,7600.22,7709.98,6926,7009.99,NaN,NaN,21679.76683144,24414.85832374457
1533427200,7009.94,7157.93,6671,6717.68,NaN,NaN,23396.1710729,24620.68570985207
1533686400,6717.67,6717.68,5995.75,6139.99,NaN,NaN,38249.457596730004,25107.35855551657
1533945600,6139.99,6544.37,6000,6252.63,NaN,NaN,22884.94911618,24141.72770207757
1534204800,6252.63,6628.5,5880,6313.51,NaN,NaN,33835.64469359,25157.77710946357
1534464000,6314.08,6615,6290.64,6481.99,NaN,NaN,13271.095229539998,24992.45071895557
1534723200,6481.63,6906.81,6223.9,6355.76,NaN,NaN,23865.51322865,24787.35938263707
1534982400,6355.97,6800,6344.8,6732.4,NaN,NaN,15383.62573432,24113.323910778574
1535241600,6732.99,7125.28,6558.95,7080.94,NaN,NaN,17561.656150310002,23572.076809036073
1535500800,7079.46,7124.06,6792.85,7017.35,NaN,NaN,18396.62140507,23498.246131750573
1535760000,7015.78,7340.08,7015.22,7258.99,NaN,NaN,10718.02089923,23018.291078673574
1536019200,7261.29,7411.85,6253.29,6493.09,NaN,NaN,31613.9684609,23826.687769367076
1536278400,6488.01,6525,6094.38,6236.04,NaN,NaN,14930.47610947,23438.292884360075
1536537600,6238.99,6405,6162.06,6322.45,NaN,NaN,16730.66301077,23460.901208166575
1536796800,6326.83,6587,6324.37,6520.15,NaN,NaN,12912.188020849999,22823.609245434574
1537056000,6521.49,6530.24,6200,6332.34,NaN,NaN,9681.98893321,21731.193646813073
1537315200,6330,6775.34,6100,6749.45,NaN,NaN,20979.71435714,21693.667254338074
1537574400,6748.85,6826.28,6550.96,6581.52,NaN,NaN,12771.34005317,20474.86666684657
1537833600,6578.7,6736.85,6324.96,6681.62,NaN,NaN,18167.395858620002,20610.85017096457
1538092800,6684.5,6792.28,6454,6597.81,NaN,NaN,13506.76036153,19526.85085618107
1538352000,6597.79,6638.15,6396.34,6456.77,NaN,NaN,13644.043694840002,19125.06469935107
1538611200,6454.81,6641.35,6450.58,6544.08,NaN,NaN,9662.75053005,18438.39367220857
1538870400,6547.93,6656.63,6493.92,6588.8,NaN,NaN,8789.65110979,16965.403347861575
1539129600,6588.72,6589.79,6055.28,6185.15,NaN,NaN,18039.687900269997,16723.140287066075
1539388800,6182.03,6756,6143.08,6441.74,NaN,NaN,21375.67431066,16100.141767919573
1539648000,6438.2,6493.77,6350,6396.18,NaN,NaN,11487.52656578,16010.963334731572
1539907200,6394.23,6470,6355.99,6413.38,NaN,NaN,5093.04902468,15072.34012453307
1540166400,6412.62,6473,6354.26,6411.96,NaN,NaN,8793.87911663,14742.852793648568
1540425600,6411.96,6450.3,6361.73,6407.66,NaN,NaN,7260.55728071,14227.797850168568
1540684800,6407.66,6420,6208.37,6269.46,NaN,NaN,8553.69710908,13735.651635369068
1540944000,6269.45,6381.25,6199.25,6350.43,NaN,NaN,10017.12258135,13700.606719475069
1541203200,6350.05,6475,6310.57,6403.2,NaN,NaN,6093.44118827,12424.580355843567
1541462400,6404.97,6544,6378.24,6405.49,NaN,NaN,13036.143679330002,12329.863734336566
1541721600,6405.49,6418.18,6269.46,6357.54,NaN,NaN,6459.7914316999995,11816.320155383068
1541980800,6352.57,6388.21,5324,5595.91,NaN,NaN,32278.53476719,12784.637492700067
1542240000,5592.23,5641,5199.8,5503.36,NaN,NaN,30753.305486120003,13838.203320345568
1542499200,5503.36,5658.47,4048.58,4352,NaN,NaN,71262.47029269,16352.341117123065
1542758400,4349.41,4635,4061.02,4288.26,NaN,NaN,44259.48910311,17926.748569620067
1543017600,4288.25,4376.88,3474.73,3727.34,NaN,NaN,65564.57474795001,20296.607514086565
1543276800,3727.34,4409.77,3548.76,4249.8,NaN,NaN,55741.729080310004,22408.35595002557
1543536000,4250,4300,3861,4102.05,NaN,NaN,27796.01604359,23115.954567463068
1543795200,4099.63,4115.15,3662.35,3696.69,NaN,NaN,36419.74129803,24453.804105862066
1544054400,3694.03,3844.79,3210,3398.8,NaN,NaN,52170.54787141,26622.84894394307
1544313600,3398.8,3633.2,3292.65,3353.42,NaN,NaN,27338.002430599998,27087.76467045957
1544572800,3345.01,3490,3135.55,3195.75,NaN,NaN,33436.628131720005,27690.812361512573
1544832000,3194.04,3590,3122.28,3496.73,NaN,NaN,28238.170127769998,28528.344539612073
1545091200,3499.37,4172.07,3422.77,4073.77,NaN,NaN,60904.83156734,31318.933666745066
1545350400,4073.58,4162,3770,3943.83,NaN,NaN,29274.72537435,32342.97597963107
1545609600,3947.82,4236.84,3674.73,3810.01,NaN,NaN,33883.53437281,33674.12483423607
1545868800,3810.01,3970,3566,3725.48,NaN,NaN,31807.113120590002,34836.79563481157
1546128000,3728.96,3870,3630,3693.3,NaN,NaN,12403.61744561,34956.12037802457
1546300800,3693.85,3918.67,3629.66,3787.81,NaN,NaN,15487.22490102,35425.809563662064
1546560000,3785.64,4090,3732.38,4040.71,NaN,NaN,16509.14912202,35599.459835796566
1546819200,4040.71,4112,3934.73,4002.13,NaN,NaN,26655.216765949997,36609.23110250906
1547078400,4003.09,4036.22,3503.44,3617.13,NaN,NaN,29873.85471925,36488.997100112065
1547337600,3617.75,3714,3476,3576.93,NaN,NaN,23894.33090389,36146.04837100056
1547596800,3576.92,3669,3534.25,3609.21,NaN,NaN,20198.10188422,33592.82995057706
1547856000,3609.29,3774,3470,3531.51,NaN,NaN,15493.799129719999,32154.545451907557
1548115200,3531.51,3620.23,3401.36,3570.73,NaN,NaN,17535.92098575,29753.112763797562
1548374400,3570.67,3657.89,3456,3533.23,NaN,NaN,11512.33864324,27541.643241944064
1548633600,3532.23,3536.77,3322.19,3437.35,NaN,NaN,23333.51117492,27318.517998510564
1548892800,3438,3485,3364.53,3462.82,NaN,NaN,15663.62430243,26280.712148730563
1549152000,3470.5,3476.33,3384.67,3431.39,NaN,NaN,10103.60250504,24177.36488041206
1549411200,3431.81,3711.04,3328.7,3622.94,NaN,NaN,24819.60975451,24051.44524660756
1549670400,3626.12,3662.43,3576.16,3588.7,NaN,NaN,16141.41917375,23186.68479870906
1549929600,3588.99,3629.81,3531.01,3560.46,NaN,NaN,23977.633791250002,22973.657981883058
1550188800,3560.45,3663.34,3544.88,3625.6,NaN,NaN,14673.706946819999,20662.10175085706
1550448000,3625.6,4000,3614.82,3936.53,NaN,NaN,37944.50430295,21095.59069728706
1550707200,3936.8,4157.87,3866.25,4113.53,NaN,NaN,22615.97607304,20532.21278229856
1550966400,4113.56,4190,3714.42,3795.06,NaN,NaN,29115.54077488,20397.63416501306
1551225600,3794.42,3897.62,3658.19,3807.05,NaN,NaN,19111.5902754,20733.03280650256
1551484800,3805,3822.39,3670,3698.66,NaN,NaN,13061.54924396,20611.74902364956
1551744000,3698.65,3895.12,3690,3856.64,NaN,NaN,21648.00730415,20868.691932756064
1552003200,3856.78,3950.25,3760.1,3897.92,NaN,NaN,15833.90169287,20327.626179102062
1552262400,3898.14,3912.89,3791.07,3848.48,NaN,NaN,16682.26989578,19668.046937928564
1552521600,3848.1,4040,3775.01,3990,NaN,NaN,18539.027386989997,19400.281762083563
1552780800,3990,4016.63,3927.28,3998.13,NaN,NaN,13449.63110121,19062.858222933068
1553040000,3999.5,4055.35,3919.63,3982.07,NaN,NaN,17260.08252697,19151.172392795568
1553299200,3980.4,4001.17,3850.45,3910.51,NaN,NaN,11376.997232720001,18843.22620514407
1553558400,3910,4037.11,3879.5,4012.23,NaN,NaN,16394.826747529998,19087.35061035857
1553817600,4011,4130.36,4005,4096.08,NaN,NaN,14716.75164557,18656.51263389107
1554076800,4092.02,5345,4052.56,4978.23,NaN,NaN,67240.43351048,21235.35309429357
1554336000,4972.83,5240,4778.59,5041.39,NaN,NaN,38971.706452469996,22678.758291665064
1554595200,5041.92,5347.37,5028.3,5192.6,NaN,NaN,33627.85437136,23119.170522507564
1554854400,5184.03,5466.06,4912,5076.35,NaN,NaN,33833.92928713,24003.796028176566
1555113600,5075.74,5192.01,4948.57,5027.31,NaN,NaN,15386.898071450001,23574.259242186567
1555372800,5027.33,5325,5014.77,5281.58,NaN,NaN,20792.37701715,23880.192745703065
1555632000,5283,5362.97,5180.37,5295.65,NaN,NaN,13582.21515877,22662.078288494064
1555891200,5295.96,5627,5249,5440.95,NaN,NaN,27780.5526706,22920.307118372068
1556150400,5440.95,5510,4991.42,5168.91,NaN,NaN,28968.37124135,22912.94864169557
1556409600,5171.51,5287.4,5071.58,5269,NaN,NaN,14766.142329209999,22695.676244386068
1556668800,5267.86,5796.56,5263.03,5658.22,NaN,NaN,22818.39512935,23183.518538655568
1556928000,5659.82,5846.13,5510,5685.46,NaN,NaN,20514.99841276,23126.868094086065
1557187200,5686.88,6172,5658.66,6156.7,NaN,NaN,26143.216184160003,23642.333818650564
1557446400,6151.66,7585,6105,6974.35,NaN,NaN,63551.36328360999,25985.788488042064
1557705600,6968.84,8335.56,6863.75,8208.69,NaN,NaN,62793.85713338,28198.52997536156
1557964800,8203.97,8390.95,6178,7260.12,NaN,NaN,51951.18314917,30123.60757775956
1558224000,7257.82,8299.99,7247.86,7955.16,NaN,NaN,36540.610637440004,31087.633983283064
1558483200,7949.18,8188.87,7468.31,7999.02,NaN,NaN,26126.15010226,31825.091626760062
1558742400,7999.02,8939.18,7888.91,8770.73,1,NaN,20836.48956947,32047.17476785706
1559001600,8774.45,9096.79,8000,8277.76,NaN,NaN,28980.13263933,32760.34381754506
1559260800,8277.76,8833.97,8109.74,8734.49,NaN,NaN,19386.89566018,30367.666925030062
1559520000,8735.84,8745.96,7432.84,7785.94,NaN,NaN,34628.0298161,30150.483093211562
1559779200,7784.62,8134.99,7449.68,7932.27,NaN,NaN,22620.366647439998,29600.10870701556
1560038400,7933.17,8090,7511.41,7919.1,NaN,NaN,16599.13044064,28738.368764691062
1560297600,7915.7,8737.37,7821.73,8697.54,NaN,NaN,24493.21319412,29193.68452082456
1560556800,8694.74,9477.7,8623.52,9333.48,NaN,NaN,33055.56712269,29806.84402610156
1560816000,9333.48,9600,8918,9534.99,NaN,NaN,23885.029625410003,30321.984749433563
1561075200,9534.99,11247.62,9534.97,10831.95,NaN,NaN,33533.04576806,30609.60940430656
1561334400,10827.23,13880,10551.51,12920.54,NaN,NaN,57867.827060129996,32054.582195245563
1561593600,12927.44,13355.61,10300,11858.62,NaN,NaN,67091.05950147001,34670.82805385856
1561852800,11867.35,12200.06,9614.08,10828.9,NaN,NaN,55845.30137976,36322.173366379066
1562112000,10830.1,12061.04,10769.15,10997.84,NaN,NaN,42468.58691113,37419.85279129756
1562371200,10996.82,12398,10982.89,12286.14,NaN,NaN,26477.13502989,37436.548733584066
1562630400,12299.94,13200,10966.81,11349.24,NaN,NaN,53422.6283333,36930.111986068565
1562889600,11352.74,11942.39,10090,10191.87,NaN,NaN,30738.44108191,35327.34118349507
1563148800,10191.87,11080.37,9049.54,9699.35,NaN,NaN,53801.839923390005,35419.874022206066
1563408000,9712.15,11120,9280.33,10750.11,NaN,NaN,42041.67252585,35694.92711662657
1563667200,10757.15,10839.09,9801.88,9847.02,NaN,NaN,24040.31703516,35590.63546327157
1563926400,9841.42,10187,9514.96,9846.94,NaN,NaN,21381.41186548,35617.88157807207
1564185600,9846.94,10235,9111,9495.39,NaN,NaN,18543.59120139,35096.05450617507
1564444800,9508.21,10499,9373.48,10407.71,NaN,NaN,21132.503485189998,35183.334897425564
